pastry,salty snack,whole milk
sausage,semi-finished bread,whole milk,yogurt
cream cheese ,pastry
pip fruit,whole milk
beef,oil,tea
ice cream,pasta
canned fish,frozen dessert,soda
citrus fruit,root vegetables
canned beer,yogurt
citrus fruit,frankfurter,newspapers,salty snack,white wine
beverages,bottled water,processed cheese,root vegetables,tropical fruit,white bread,yogurt
beverages,whole milk
hamburger meat,hygiene articles
pip fruit,vinegar
bottled water,condensed milk,misc. beverages,other vegetables,pastry
hygiene articles,yogurt
chocolate,herbs,margarine,rolls/buns
berries,sausage
soft cheese,whole milk,yogurt
canned fish,white bread
grapes,rolls/buns,whole milk,yogurt
frozen potato products,soda,white wine
domestic eggs,root vegetables
rolls/buns,tropical fruit
canned beer,frozen dessert
citrus fruit,yogurt
beverages,frozen vegetables,meat,salty snack,sausage,white wine
frankfurter,soda
frankfurter,other vegetables
coffee,other vegetables
cream cheese ,semi-finished bread,sliced cheese
margarine,napkins,packaged fruit/vegetables
frankfurter,hamburger meat
beverages,pastry
beef,pip fruit,rolls/buns
coffee,tropical fruit,waffles,whipped/sour cream
bottled water,whole milk
pip fruit,shopping bags
citrus fruit,oil,salty snack
butter,meat
root vegetables,semi-finished bread
shopping bags,yogurt
beverages,cream cheese 
fruit/vegetable juice,rolls/buns,specialty chocolate
ice cream,margarine
domestic eggs,other vegetables,rolls/buns
beverages,canned fish,frankfurter
dishes,frozen fish
chicken,citrus fruit,curd,semi-finished bread,specialty chocolate,tropical fruit,whole milk
UHT-milk,curd,flower (seeds)
beef,whole milk
butter,chicken,curd,flower (seeds)
bottled water,waffles,white bread
napkins,whole milk
UHT-milk,specialty vegetables
bottled beer,shopping bags,whole milk
canned beer,chicken,frankfurter,softener,vinegar,whole milk
cream cheese ,napkins,whipped/sour cream
rolls/buns,whole milk
cat food,soda,tropical fruit
salty snack,tropical fruit
cream cheese ,rolls/buns,yogurt
domestic eggs,soda
chewing gum,chicken,liquor,soda,yogurt
herbs,packaged fruit/vegetables
root vegetables,tropical fruit
berries,flour,whole milk
butter milk,specialty cheese
cream cheese ,domestic eggs
UHT-milk,bottled water
frankfurter,whole milk
curd,flour,frozen meals,sausage,whipped/sour cream
domestic eggs,napkins,other vegetables
rolls/buns,tropical fruit
canned beer,specialty chocolate
canned beer,whole milk
dish cleaner,frozen potato products
berries,instant coffee
sugar,yogurt
pastry,sausage,soda,spices,whole milk
bottled water,pastry,sausage
citrus fruit,coffee
frankfurter,hamburger meat
butter milk,citrus fruit
brown bread,pastry
bottled beer,flower (seeds)
bottled water,semi-finished bread
canned beer,shopping bags
margarine,other vegetables
other vegetables,pastry,rolls/buns
hamburger meat,sliced cheese
citrus fruit,zwieback
chewing gum,fruit/vegetable juice
whole milk
specialty chocolate,whole milk
condensed milk,tropical fruit
domestic eggs,pastry
canned beer,onions
frankfurter,yogurt
newspapers,tropical fruit
bottled beer,butter,detergent,pip fruit,specialty bar
baking powder,brown bread
Instant food products,pickled vegetables
newspapers,other vegetables,pastry,pork,pot plants,rolls/buns,soda
soft cheese,specialty chocolate
butter milk,cake bar
other vegetables,sausage
chocolate,shopping bags
beverages,other vegetables
sausage,soda
butter,napkins,onions
canned beer,chicken
UHT-milk,berries
detergent,misc. beverages
berries,dessert
butter milk,whipped/sour cream
UHT-milk,bottled beer,newspapers,rolls/buns,tropical fruit
dog food,tropical fruit,whole milk
herbs,yogurt
cream cheese ,pork
flour,whole milk
butter,whole milk
margarine,other vegetables
brown bread,cream cheese 
bottled water,turkey
tropical fruit,whole milk
dessert,other vegetables
other vegetables,whole milk
bathroom cleaner,rolls/buns
detergent,meat,roll products 
coffee,whole milk
misc. beverages,oil
hamburger meat,newspapers
bottled water,sauces
canned beer,curd cheese,pastry,yogurt
other vegetables,pip fruit
ham,hard cheese
margarine,soda
cream cheese ,pip fruit
berries,shopping bags
frankfurter,pip fruit,specialty chocolate
beef,canned beer,fruit/vegetable juice,newspapers,pork
curd,root vegetables
frankfurter,whole milk
pork,whole milk
citrus fruit,whipped/sour cream
candy,whole milk
canned beer,salty snack
photo/film,whole milk
domestic eggs,pip fruit
chocolate marshmallow,newspapers
rolls/buns,whole milk
dish cleaner,domestic eggs,pastry
ham,yogurt
berries,pip fruit
brandy,specialty chocolate
root vegetables,whole milk
chocolate,newspapers
beef,margarine
fruit/vegetable juice,packaged fruit/vegetables
bottled water,cream cheese ,curd
other vegetables,tidbits
beef,semi-finished bread
bottled water,potato products
butter,whipped/sour cream
sliced cheese,yogurt
canned beer,newspapers
dishes,napkins,pastry,semi-finished bread
root vegetables,seasonal products
napkins,pastry
dessert,tropical fruit
pastry,salty snack
other vegetables,pork
butter,frankfurter,long life bakery product
oil,onions
chicken,curd,pip fruit
chocolate marshmallow,detergent,yogurt
canned vegetables,whole milk
hamburger meat,ice cream
bottled water,dessert
rolls/buns,sausage
shopping bags,specialty bar
pot plants,yogurt
cream cheese ,curd
cat food,dental care,packaged fruit/vegetables
bottled beer,other vegetables
meat spreads,sliced cheese
cream cheese ,rolls/buns
sausage,whole milk
domestic eggs,waffles,yogurt
berries,root vegetables
beef,whole milk
candy,onions
berries,butter,sausage,tropical fruit
pip fruit,white bread
citrus fruit,herbs
margarine,onions
fruit/vegetable juice,other vegetables,yogurt
canned beer,fruit/vegetable juice
rolls/buns,soda,turkey
beef,ham
butter,other vegetables
other vegetables,specialty bar
ham,napkins
margarine,pasta
beef,fruit/vegetable juice,yogurt
butter milk,hamburger meat,seasonal products
butter,condensed milk
ice cream,soda
other vegetables,whole milk
beef,coffee,soda
bottled water,other vegetables,vinegar
grapes,hygiene articles
bottled water,other vegetables,yogurt
berries,soda,tropical fruit,whole milk
pip fruit,soda
pork,whole milk
Instant food products,root vegetables
bottled water,fruit/vegetable juice,misc. beverages
dental care,whole milk
whipped/sour cream,whole milk
pastry,sausage,whole milk
hamburger meat,margarine
brown bread,rolls/buns
chicken,rolls/buns
bottled beer,red/blush wine
artif. sweetener,hygiene articles,pip fruit
oil,soda
fish,whole milk
cream cheese ,frankfurter,frozen dessert,other vegetables
grapes,ham
beef,hamburger meat,meat spreads,newspapers,rum,whipped/sour cream
baking powder,canned beer
curd,yogurt
newspapers,red/blush wine,whole milk
chicken,whole milk
coffee,white wine
bottled water,other vegetables
curd cheese,domestic eggs
dessert,soda
other vegetables,pork
other vegetables,sugar,whipped/sour cream,whole milk
detergent,pot plants
liquor (appetizer),onions
pork,whipped/sour cream
root vegetables,tropical fruit
condensed milk,curd,sausage,whole milk
bottled water,coffee
baking powder,tropical fruit
pastry
condensed milk,grapes,yogurt
margarine,other vegetables,rolls/buns,whole milk
soda,whipped/sour cream
frankfurter,pastry
domestic eggs,frozen fish,mustard,tropical fruit
dog food,sausage,sweet spreads,tropical fruit
domestic eggs,specialty chocolate
chewing gum,whipped/sour cream
candy,ham
bottled water,coffee,rolls/buns,root vegetables,whole milk
butter milk,pork,yogurt
margarine
pet care,whole milk
frozen vegetables,rolls/buns
berries,whipped/sour cream
dessert,other vegetables
canned beer,pip fruit,white bread
brown bread,chicken,hygiene articles,yogurt
red/blush wine,sausage
bottled beer,domestic eggs
brown bread,newspapers,nuts/prunes
bottled water,pork,soda
root vegetables,whole milk
frozen vegetables,tropical fruit
bottled water,red/blush wine,root vegetables,white wine
specialty chocolate,whipped/sour cream
canned beer,citrus fruit,curd,specialty chocolate
bottled water,ice cream,pip fruit,popcorn,rolls/buns,soda
UHT-milk,other vegetables
coffee,root vegetables
curd,onions
UHT-milk,margarine
bottled beer,tropical fruit
frankfurter,rolls/buns
bottled water,root vegetables,yogurt
chicken,flour
canned beer,fruit/vegetable juice
frankfurter,house keeping products,salty snack
other vegetables,yogurt
coffee,shopping bags
citrus fruit,fruit/vegetable juice,margarine,pastry,tropical fruit
citrus fruit,waffles
dishes,pastry
newspapers,root vegetables,yogurt
detergent,pastry,soda
candy,citrus fruit
liquor,liquor (appetizer)
fruit/vegetable juice,whole milk,yogurt
bottled beer,brown bread
citrus fruit,pot plants
canned beer,organic sausage,shopping bags,tropical fruit
meat,other vegetables
cream cheese ,frozen vegetables
citrus fruit,soda,tropical fruit
beef,whole milk
onions,whole milk
bottled water,yogurt
roll products ,sausage
rolls/buns
chicken,pip fruit
pip fruit,softener,whole milk
bottled water,whole milk
UHT-milk,ice cream
citrus fruit,other vegetables
whipped/sour cream,yogurt
female sanitary products,liquor,onions,other vegetables
curd,shopping bags,whole milk
bottled water,dessert,nut snack
rolls/buns,tropical fruit
chocolate,meat
UHT-milk,whole milk
bottled water,cooking chocolate
frankfurter,hair spray
fruit/vegetable juice,soda
domestic eggs,light bulbs,pastry
sausage,shopping bags
cereals,semi-finished bread
chicken,rolls/buns
frozen vegetables,white wine,whole milk
frankfurter,mustard,shopping bags
brown bread,candy,whole milk
pip fruit,rolls/buns
pastry,pet care
citrus fruit,yogurt
other vegetables,whole milk
brown bread,other vegetables
coffee,hamburger meat
berries,candy,rolls/buns
mustard,whole milk
butter,canned beer,domestic eggs,margarine
butter,popcorn
bottled beer,curd,herbs
meat spreads,yogurt
napkins,waffles
cream cheese ,root vegetables,soda
chewing gum,pastry,shopping bags,whole milk
cereals,chicken
onions,whole milk
citrus fruit,margarine
soda,soft cheese
canned beer,newspapers,root vegetables,semi-finished bread
liquor,long life bakery product
berries,yogurt
beef,whipped/sour cream
condensed milk,rolls/buns,root vegetables,tropical fruit
bags,napkins
onions,rolls/buns
grapes,other vegetables,root vegetables
UHT-milk,female sanitary products,rolls/buns,sausage
bottled water,shopping bags,yogurt
margarine,other vegetables
frozen fish,whole milk
Instant food products,newspapers
canned beer,soda,yogurt
pastry,root vegetables
white wine,whole milk
seasonal products,soups
citrus fruit,yogurt
root vegetables,semi-finished bread
coffee,whole milk
bottled water,brown bread,other vegetables,specialty bar
packaged fruit/vegetables,pip fruit
citrus fruit,specialty chocolate
meat,whole milk
canned beer,dessert
other vegetables,spices
cream cheese ,whole milk
frozen fish,sugar
frozen dessert,root vegetables
pip fruit,root vegetables
domestic eggs,hamburger meat
canned fish,frozen vegetables,pork,zwieback
onions,pastry,shopping bags
curd,shopping bags
napkins,other vegetables
oil,salty snack,soda
fruit/vegetable juice
citrus fruit,hamburger meat,root vegetables,shopping bags,sugar,tea
chicken,dessert
beef,processed cheese
chocolate marshmallow,salty snack
light bulbs,pork,waffles
curd,detergent,yogurt
other vegetables,whole milk
bottled water,citrus fruit,domestic eggs
coffee,rolls/buns,soda
curd,newspapers
brown bread,waffles
hygiene articles,whole milk
brown bread,frankfurter,pot plants
beverages,other vegetables
other vegetables,pastry
mustard,salt
bottled beer,whole milk
berries,waffles
finished products,whole milk
root vegetables,waffles
candy,shopping bags
onions,pastry
misc. beverages,rolls/buns
dessert,root vegetables
bottled beer,root vegetables
mayonnaise,roll products ,root vegetables
pastry,sausage
brown bread,whole milk
packaged fruit/vegetables,pastry,pork,rolls/buns
napkins,whole milk
bottled beer,cat food,citrus fruit,newspapers,white wine
canned beer,flour,newspapers
canned beer,pip fruit
domestic eggs,whipped/sour cream
UHT-milk,whole milk
meat,whole milk
beverages,butter milk,sausage
canned beer,newspapers,soda
frozen fish,ice cream,tropical fruit
dessert,pip fruit
citrus fruit,other vegetables
fruit/vegetable juice,pasta
baking powder,bottled beer,red/blush wine,tropical fruit
cream cheese ,root vegetables
brown bread,dessert,pastry,whole milk
pastry,tropical fruit
whole milk
chewing gum,ham,rolls/buns
condensed milk,hamburger meat
fruit/vegetable juice,pip fruit,sausage,whole milk
bottled beer,pasta,root vegetables,white bread
soda,sugar
UHT-milk,chocolate,flour,long life bakery product,sausage,whole milk
bottled water,root vegetables
brown bread,cream cheese ,rolls/buns,salty snack
brown bread,hard cheese,liquor,other vegetables
meat,pickled vegetables
fruit/vegetable juice,house keeping products
bottled water,rolls/buns
mustard,white bread
domestic eggs,frozen fish
beef,pasta
root vegetables,soda
other vegetables,tropical fruit
bottled water,curd,white bread
beef,curd
Instant food products,salty snack,softener,whole milk
citrus fruit,herbs,oil,soda
pork,sausage
hygiene articles,potato products
candles,cat food,whole milk
butter milk,packaged fruit/vegetables,shopping bags
bottled beer,chocolate,rolls/buns,salty snack,tropical fruit
frozen meals,salty snack
hamburger meat,other vegetables,root vegetables,whole milk
domestic eggs,root vegetables
hard cheese,pip fruit
dishes,other vegetables
canned fish,cat food
bottled water,tropical fruit
bottled beer,frozen vegetables
dish cleaner,specialty cheese,spread cheese
chocolate,soda
root vegetables,turkey
citrus fruit,rolls/buns
Instant food products,pip fruit
meat,tropical fruit,whipped/sour cream
fruit/vegetable juice,whole milk
curd cheese,margarine,red/blush wine
brown bread,canned beer,napkins
bottled beer,bottled water,whole milk
bottled beer,mustard,pip fruit,red/blush wine,yogurt
newspapers,other vegetables
bottled beer,cat food,whole milk
newspapers,root vegetables,sugar
soda,tropical fruit
liquor,specialty chocolate
dishes,frankfurter,rolls/buns
curd
dessert,whole milk
dessert,pastry,whole milk
canned fish,prosecco,soda
condensed milk,tropical fruit
brown bread,hard cheese,newspapers,other vegetables,roll products ,soda
other vegetables,rolls/buns
beef,white wine
pip fruit,syrup
other vegetables,pot plants
domestic eggs,roll products 
citrus fruit,sausage
other vegetables,pasta,whole milk
bottled water,mustard
bottled beer,butter,pastry,shopping bags,yogurt
canned beer,citrus fruit,rolls/buns,whole milk
detergent,fruit/vegetable juice
pastry,sauces
condensed milk,frankfurter
chicken,margarine
turkey,whipped/sour cream
frozen vegetables,salty snack
napkins,rolls/buns,specialty chocolate
canned beer,whole milk
coffee,domestic eggs,root vegetables,soda
canned beer,frankfurter
bottled water,whole milk
rolls/buns,soda
bottled water,curd,domestic eggs,newspapers,yogurt
frozen meals,instant coffee,sausage
chicken,onions
fruit/vegetable juice,ice cream,red/blush wine
whole milk
newspapers,sausage
butter milk,chewing gum,pastry,yogurt
Instant food products,whipped/sour cream
grapes,pastry,tropical fruit,white bread,whole milk
dental care,soda
candy,whipped/sour cream
hamburger meat,yogurt
citrus fruit,coffee
rolls/buns,whole milk
dessert,frozen meals,grapes,napkins,other vegetables,rolls/buns
other vegetables,rolls/buns,waffles
shopping bags,whole milk
flour,semi-finished bread
beef,fruit/vegetable juice,yogurt
butter,frankfurter,grapes,semi-finished bread,whole milk
bottled beer,canned beer
butter,popcorn
domestic eggs,soda
bottled beer,white bread
brown bread,root vegetables
baking powder,frankfurter,fruit/vegetable juice
berries,chewing gum,coffee,margarine,soda,yogurt
pastry,salty snack,tropical fruit
hamburger meat,other vegetables
brandy,grapes,pastry,pickled vegetables,root vegetables
cat food,frankfurter
shopping bags,white bread
bottled beer,canned beer
brown bread,specialty chocolate
other vegetables,semi-finished bread,whole milk
dessert,hamburger meat
root vegetables,whole milk
detergent,ice cream,rolls/buns
liver loaf,vinegar,whole milk
sliced cheese,whole milk
beef,specialty bar,white bread
cleaner,other vegetables
citrus fruit,specialty bar
chewing gum,pastry
other vegetables
dog food,frozen potato products,processed cheese
bottled beer,ice cream,salty snack
fruit/vegetable juice,salt,sausage
root vegetables,salty snack
domestic eggs,salty snack,shopping bags,whole milk
pip fruit,rolls/buns
pastry,semi-finished bread,soda,white bread
beverages,yogurt
fruit/vegetable juice,rolls/buns
coffee,curd,pip fruit,rolls/buns
oil,whipped/sour cream,whole milk
canned beer,pastry
onions,pip fruit
snack products,soda,whipped/sour cream,white bread
specialty cheese,whole milk
dog food,pork
bottled beer,sausage
pip fruit,sliced cheese,sugar
berries,canned vegetables,dessert,rolls/buns
shopping bags,soda
long life bakery product,rolls/buns,snack products,soda
sausage,whole milk
bottled water,specialty bar
chicken,flower (seeds)
domestic eggs,sugar
canned beer,shopping bags
cake bar,soda
citrus fruit,newspapers
citrus fruit,pip fruit
frankfurter,fruit/vegetable juice,margarine,root vegetables
newspapers,soda,whole milk
cat food,liver loaf,margarine
citrus fruit,white bread
other vegetables,spread cheese
chicken,other vegetables
long life bakery product,pork
tropical fruit,whipped/sour cream
canned beer,oil,root vegetables,whole milk
butter,seasonal products
beverages,whole milk
chewing gum,coffee,sugar
UHT-milk,bottled water,chicken,yogurt
ketchup,whole milk
sauces,shopping bags
bottled beer,pastry
meat,specialty chocolate
bottled beer,root vegetables
photo/film,whole milk
newspapers,pastry
frozen vegetables,fruit/vegetable juice
bottled water,cream cheese ,hygiene articles,pip fruit
chewing gum,cleaner
berries,shopping bags
other vegetables,salty snack
bottled beer,cream cheese ,other vegetables,rolls/buns,root vegetables,waffles
flower (seeds)
other vegetables,whole milk
newspapers,rolls/buns
other vegetables,rolls/buns
brown bread,whipped/sour cream
coffee,long life bakery product
detergent,pastry
chicken,house keeping products
butter,cream
beef,newspapers,pet care,sausage,soda,yogurt
pastry,rolls/buns,soda
canned fish,rolls/buns,whole milk
beef,yogurt
curd,root vegetables,specialty cheese
baking powder,beef,margarine
candles,rolls/buns,soda
UHT-milk,pip fruit
hamburger meat,salty snack,shopping bags
bottled beer,flower (seeds)
pip fruit,whipped/sour cream
curd,syrup
chewing gum,rolls/buns
dessert,soda
house keeping products,tropical fruit
female sanitary products,other vegetables
long life bakery product,popcorn
citrus fruit,long life bakery product,rolls/buns
meat,soda
other vegetables,yogurt
coffee,pip fruit
pastry,white bread
curd,whipped/sour cream
shopping bags,spread cheese
curd,rolls/buns,whole milk
citrus fruit,whipped/sour cream
beef,herbs
rolls/buns
rolls/buns,root vegetables
domestic eggs,whipped/sour cream
bottled beer,oil
chocolate,mustard,rolls/buns
frozen vegetables,fruit/vegetable juice
margarine,whole milk
candy,whole milk
frozen dessert,rolls/buns
pet care,rolls/buns
citrus fruit,curd,dessert,other vegetables,pastry,red/blush wine,sausage,specialty chocolate,white bread
pork,rolls/buns
chocolate,newspapers
liquor (appetizer),long life bakery product
shopping bags,tropical fruit
chicken,other vegetables
detergent,rolls/buns
bottled beer,napkins,whole milk
curd cheese,rolls/buns
newspapers,whipped/sour cream
margarine,pastry,tropical fruit
butter,dessert
organic sausage,rolls/buns
other vegetables,soft cheese,yogurt
chicken,whipped/sour cream
other vegetables,tropical fruit
other vegetables,seasonal products
coffee,rolls/buns
chicken,hamburger meat,pork,whole milk
domestic eggs,yogurt
dog food,other vegetables
cake bar,sausage
root vegetables,sausage
chewing gum,tropical fruit
citrus fruit,long life bakery product,rolls/buns
liquor (appetizer),specialty fat
long life bakery product,newspapers,yogurt
canned beer,mustard,oil,popcorn,pork,rolls/buns,whipped/sour cream,yogurt
misc. beverages,processed cheese,specialty bar,whole milk
brown bread,other vegetables
brown bread,light bulbs,whole milk
butter milk,citrus fruit
citrus fruit,rolls/buns
pork,sausage
other vegetables,soft cheese
brown bread,domestic eggs,root vegetables
pastry,whole milk
dishes,sweet spreads
cling film/bags,curd
bottled water,sausage,yogurt
rolls/buns,salt,soda
liquor,pork
bottled water,whole milk
bottled beer,frozen vegetables,yogurt
dish cleaner,soda
dog food,domestic eggs,hamburger meat
berries,ham
beef,domestic eggs,frankfurter,root vegetables,specialty fat
butter milk,long life bakery product
citrus fruit,sliced cheese
berries,other vegetables
long life bakery product,rolls/buns
rolls/buns,soft cheese
chocolate,sliced cheese
bottled water,canned beer,detergent,tropical fruit
rolls/buns,yogurt
beef,other vegetables,pip fruit,whole milk
dish cleaner,shopping bags
bottled water,frozen meals
pet care,sausage
hamburger meat,whole milk
other vegetables,sausage
flour,rum,tropical fruit
beef,beverages,chocolate,kitchen towels,newspapers
cat food,tropical fruit,whipped/sour cream
frozen meals,tropical fruit
newspapers,whole milk
herbs,liver loaf,pastry,white bread
bottled water,citrus fruit
other vegetables,root vegetables
meat,soda
onions,pastry,sliced cheese
pastry,rolls/buns
grapes,processed cheese
brown bread,chicken
chicken,tropical fruit
brown bread,pastry
bottled beer,pastry
bottled beer,pip fruit
bottled water,brown bread,hard cheese,root vegetables
citrus fruit,other vegetables
butter,specialty bar
chocolate,dessert
domestic eggs,frozen meals,sausage
citrus fruit,long life bakery product
rolls/buns,whipped/sour cream
coffee,hamburger meat,yogurt
beverages,soda
brown bread,other vegetables
bottled water,mustard,pip fruit,sweet spreads,whole milk
shopping bags,white bread
cooking chocolate,tropical fruit
butter milk,dessert
rolls/buns,sausage,soda
dishes,other vegetables,pastry
canned beer,pastry
brown bread,root vegetables,sausage
seasonal products,white wine
grapes,pastry
herbs,long life bakery product,tropical fruit
chicken,salty snack
processed cheese,whole milk
domestic eggs,long life bakery product,popcorn,root vegetables
liquor,pork
Instant food products,canned beer,pip fruit,whole milk
chicken,packaged fruit/vegetables,soda
roll products ,root vegetables,whole milk
cleaner,pork
coffee,whole milk
detergent,fruit/vegetable juice,oil,other vegetables
sliced cheese,whole milk
berries,beverages,napkins,pastry
pip fruit,whole milk
baking powder,canned vegetables,detergent,domestic eggs,hygiene articles,whole milk
chocolate,rolls/buns
brown bread,curd
seasonal products,whole milk
shopping bags,soda
chocolate,oil,rolls/buns
citrus fruit,other vegetables
beef,bottled water
berries,condensed milk,grapes,nut snack,soda,waffles
chicken,curd
napkins,skin care
canned beer,tropical fruit
beef,brown bread,canned beer,frankfurter,frozen vegetables,misc. beverages,newspapers,pip fruit
pastry,pork
frankfurter,hygiene articles,pip fruit
onions,pastry
cereals,packaged fruit/vegetables,tropical fruit
frankfurter,napkins
berries,sausage
chicken,soda,yogurt
frozen dessert,other vegetables,shopping bags
brown bread,citrus fruit,rolls/buns,whole milk
coffee,pet care,soda
dessert,other vegetables
cat food,popcorn
bottled water,pot plants,soda,yogurt
brown bread,yogurt
bottled water,brown bread
canned fruit,coffee,whole milk
napkins,sugar
margarine,napkins
chocolate,other vegetables,white wine
pot plants,whipped/sour cream
detergent,hygiene articles,sausage
canned beer,hard cheese,root vegetables,specialty cheese
bottled beer,other vegetables
semi-finished bread,whole milk
oil,processed cheese
frozen fruits,pot plants
oil,tropical fruit
misc. beverages,whole milk
rolls/buns,whole milk
bottled water,tropical fruit
bottled water,whipped/sour cream,yogurt
root vegetables,soda,specialty chocolate,tropical fruit
rolls/buns,yogurt
sausage,whole milk
butter,soda
margarine,rolls/buns
canned beer,shopping bags
UHT-milk,pip fruit,shopping bags
bottled water,frankfurter
berries,canned beer
other vegetables,sausage
pet care,yogurt
cake bar,shopping bags
ice cream,rolls/buns,root vegetables
ham,whole milk
candy,domestic eggs,white wine,whole milk
pastry,pork
berries,shopping bags,soups,sweet spreads,tropical fruit,yogurt
root vegetables,soda
bottled water,dog food,shopping bags
ham,newspapers
butter,frozen dessert,frozen potato products,turkey
domestic eggs,shopping bags
root vegetables,white wine
ham,yogurt
frankfurter,margarine
brown bread,yogurt
beverages,liquor,shopping bags
dishes,newspapers
tropical fruit,whole milk
processed cheese,tropical fruit
oil,whole milk
bottled water,specialty bar
UHT-milk,napkins,yogurt
other vegetables,soft cheese
dessert,sausage
herbs,ice cream
grapes,whole milk
beef,pastry
newspapers,yogurt
frozen meals,sausage
beef,fruit/vegetable juice,hygiene articles,whole milk
chocolate,frankfurter
candy,salty snack,soda
canned beer,yogurt
newspapers,yogurt
ice cream,pastry
domestic eggs
brown bread,butter,shopping bags,soda
brown bread,soda
canned beer,rolls/buns,root vegetables,sausage
frozen vegetables,whipped/sour cream
chicken,margarine,soda,whole milk
bottled beer,pip fruit
dessert,root vegetables,whisky
fruit/vegetable juice,rolls/buns,whole milk
napkins,other vegetables
bottled water,tropical fruit
domestic eggs,napkins
frozen meals,red/blush wine,whipped/sour cream
canned beer
domestic eggs,newspapers
newspapers,other vegetables,whole milk
pip fruit,soft cheese,whole milk
meat,rolls/buns
newspapers,soda
butter milk,whole milk,yogurt
soft cheese,spices
curd cheese,popcorn
bottled water,whipped/sour cream
flour,popcorn
butter milk,other vegetables
other vegetables,soda
rolls/buns,root vegetables
bottled beer,coffee,margarine,newspapers
Instant food products,roll products ,specialty bar
frozen vegetables,soda,yogurt
berries,bottled beer,root vegetables,soda
butter,canned beer,other vegetables,salty snack,sausage
newspapers,rolls/buns
beef,butter
cream cheese ,ham
citrus fruit,whole milk
sausage,whipped/sour cream,whole milk,yogurt
bottled beer,fish
butter milk,frankfurter
cream cheese ,margarine
pork,yogurt
nuts/prunes,white bread
dessert,rolls/buns,semi-finished bread,yogurt
butter milk,whipped/sour cream
curd cheese,finished products
citrus fruit,dishes,frankfurter,semi-finished bread,whipped/sour cream
brown bread,napkins
nut snack,whole milk
bottled water,shopping bags
pot plants,whipped/sour cream
pasta,shopping bags,whipped/sour cream
cat food,whole milk
domestic eggs,soda
bottled water,margarine,meat spreads,other vegetables
margarine,other vegetables
pastry,pickled vegetables
UHT-milk,domestic eggs,pastry,soda
napkins,other vegetables,specialty chocolate
whole milk
berries,cat food,coffee,cream cheese ,grapes
red/blush wine,rolls/buns
citrus fruit,whole milk
frozen vegetables,margarine
other vegetables,soda
beef,rolls/buns
pip fruit,whole milk
chicken,whipped/sour cream
other vegetables,soda
bottled beer,whole milk
frankfurter,processed cheese
dishes,other vegetables
canned beer,hygiene articles,sugar,whole milk
dental care,frankfurter,salty snack
chocolate,grapes,pot plants,whole milk
bottled water,chicken
butter,yogurt
butter,pip fruit
brown bread,hygiene articles,rolls/buns
butter,dessert,newspapers,pastry,rolls/buns,shopping bags,soda,whole milk
root vegetables,sausage,soda
grapes,yogurt
bottled water,popcorn,rolls/buns
canned vegetables,white wine
newspapers,soda
berries,butter milk
margarine,soda,specialty chocolate
bottled beer,bottled water,cat food,soda
butter milk,domestic eggs,long life bakery product
bottled water,frozen meals
ham,pasta,white wine
hard cheese,yogurt
frozen dessert,hard cheese
liquor (appetizer),margarine,rolls/buns,whole milk
canned beer,newspapers,soda
shopping bags,soda
baking powder,hair spray
chicken,other vegetables
candy,frozen meals
bottled beer,coffee,liquor (appetizer)
other vegetables,tropical fruit
canned beer,whole milk
soda,soups
coffee,pastry,pip fruit,red/blush wine,salt,sausage
domestic eggs,root vegetables
mustard,pastry
fruit/vegetable juice,roll products 
rolls/buns,whole milk
canned beer,meat,yogurt
brown bread,butter,fruit/vegetable juice,spread cheese,whole milk
citrus fruit,other vegetables,rolls/buns
other vegetables,photo/film
berries,canned vegetables,pasta,soda
root vegetables,soda
citrus fruit,frozen potato products
canned beer,soda
berries,white wine
ham,male cosmetics,meat
canned beer,pastry,whipped/sour cream
onions,pickled vegetables
curd,liquor (appetizer)
chicken,curd,hard cheese,other vegetables,pork
instant coffee,processed cheese,soda
dessert,yogurt
ice cream,soda
cream cheese ,whole milk
bottled water,root vegetables
bottled water,coffee,sugar
citrus fruit
chocolate marshmallow,root vegetables,sausage,soda
pip fruit,sausage
pot plants,whipped/sour cream
coffee,frozen potato products,salt
bottled beer,brown bread,chewing gum,domestic eggs
bottled water,napkins,sausage
citrus fruit,cream cheese ,specialty chocolate
frankfurter,yogurt
frozen vegetables,red/blush wine
ham,mayonnaise
herbs,specialty chocolate
Instant food products,other vegetables,whole milk
flower (seeds),rolls/buns,root vegetables
bottled water,coffee,cream cheese ,sausage
fish,other vegetables,rolls/buns,sausage,soda
mayonnaise,misc. beverages,napkins
coffee,domestic eggs
ice cream,rolls/buns
butter milk,flour
bottled water,cling film/bags,frozen vegetables,other vegetables
bottled beer,rolls/buns
rolls/buns,sauces
rolls/buns,sausage,tropical fruit
butter milk,ham
bottled water,butter,chocolate,frozen meals,fruit/vegetable juice,whole milk
chocolate,sausage
frankfurter,fruit/vegetable juice
chicken,tropical fruit,waffles
oil,whole milk,yogurt
fruit/vegetable juice,shopping bags,whole milk
brown bread,other vegetables,rolls/buns
UHT-milk,shopping bags
cat food,margarine
frankfurter,other vegetables,whole milk
beverages,yogurt
curd,other vegetables,whole milk
butter milk,citrus fruit,specialty bar,whole milk
dessert,margarine,whole milk
salty snack,tropical fruit
butter,root vegetables,whole milk
dental care,other vegetables,tidbits
cake bar,citrus fruit
berries,cream cheese 
rolls/buns,seasonal products
beef,citrus fruit,shopping bags,whole milk
rolls/buns,whole milk
